   0.0000,  42.0000,   0.2192,   0.2588,   0.4515,   0.3660,   1.5167,   1.4677,   3.2369,   0.0000,   0.0000
   0.0000,  43.0000,   0.2012,   0.2681,   0.4360,   0.3791,   1.5200,   1.4710,   3.2234,   0.0000,   0.0000
   0.0000,  44.0000,   0.1834,   0.2774,   0.4207,   0.3924,   1.5227,   1.4738,   3.2126,   0.0000,   0.0000
   0.0000,  45.0000,   0.1656,   0.2869,   0.4057,   0.4057,   1.5250,   1.4761,   3.2046,   0.0000,   0.0000
   1.0000,   0.0000,   0.8118,   0.0124,   1.0030,   0.0175,   1.3147,   1.2414,   5.5731,   0.0000,   0.0000
   1.0000,   1.0000,   0.8113,   0.0126,   1.0025,   0.0178,   1.3148,   1.2416,   5.5657,   0.0000,   0.0000
   1.0000,   2.0000,   0.8097,   0.0132,   1.0010,   0.0187,   1.3152,   1.2423,   5.5434,   0.0000,   0.0000
   1.0000,   3.0000,   0.8070,   0.0143,   0.9985,   0.0202,   1.3158,   1.2433,   5.5064,   0.0000,   0.0000
   1.0000,   4.0000,   0.8034,   0.0157,   0.9950,   0.0222,   1.3166,   1.2448,   5.4547,   0.0000,   0.0000
   1.0000,   5.0000,   0.7987,   0.0176,   0.9906,   0.0249,   1.3177,   1.2467,   5.3887,   0.0000,   0.0000
   1.0000,   6.0000,   0.7930,   0.0199,   0.9852,   0.0281,   1.3191,   1.2491,   5.3087,   0.0000,   0.0000
   1.0000,   7.0000,   0.7863,   0.0225,   0.9789,   0.0318,   1.3207,   1.2518,   5.2153,   0.0000,   0.0000
   1.0000,   8.0000,   0.7786,   0.0256,   0.9717,   0.0361,   1.3225,   1.2550,   5.1093,   0.0000,   0.0000
   1.0000,   9.0000,   0.7700,   0.0290,   0.9636,   0.0410,   1.3247,   1.2585,   4.9920,   0.0000,   0.0000
   1.0000,  10.0000,   0.7605,   0.0328,   0.9546,   0.0463,   1.3270,   1.2625,   4.8646,   0.0000,   0.0000
   1.0000,  11.0000,   0.7502,   0.0369,   0.9448,   0.0522,   1.3297,   1.2668,   4.7290,   0.0000,   0.0000
   1.0000,  12.0000,   0.7390,   0.0413,   0.9343,   0.0585,   1.3326,   1.2715,   4.5872,   0.0000,   0.0000
   1.0000,  13.0000,   0.7270,   0.0461,   0.9230,   0.0652,   1.3359,   1.2766,   4.4415,   0.0000,   0.0000
   1.0000,  14.0000,   0.7142,   0.0512,   0.9110,   0.0725,   1.3395,   1.2820,   4.2946,   0.0000,   0.0000
   1.0000,  15.0000,   0.7008,   0.0566,   0.8983,   0.0801,   1.3435,   1.2877,   4.1489,   0.0000,   0.0000
   1.0000,  16.0000,   0.6867,   0.0623,   0.8850,   0.0881,   1.3478,   1.2938,   4.0071,   0.0000,   0.0000
   1.0000,  17.0000,   0.6719,   0.0682,   0.8712,   0.0965,   1.3525,   1.3001,   3.8717,   0.0000,   0.0000
   1.0000,  18.0000,   0.6566,   0.0744,   0.8568,   0.1052,   1.3576,   1.3067,   3.7450,   0.0000,   0.0000
   1.0000,  19.0000,   0.6408,   0.0808,   0.8419,   0.1143,   1.3631,   1.3136,   3.6287,   0.0000,   0.0000
   1.0000,  20.0000,   0.6244,   0.0874,   0.8266,   0.1236,   1.3690,   1.3207,   3.5242,   0.0000,   0.0000
   1.0000,  21.0000,   0.6077,   0.0943,   0.8109,   0.1333,   1.3752,   1.3280,   3.4310,   0.0000,   0.0000
   1.0000,  22.0000,   0.5906,   0.1013,   0.7949,   0.1432,   1.3818,   1.3355,   3.3509,   0.0000,   0.0000
   1.0000,  23.0000,   0.5731,   0.1085,   0.7786,   0.1534,   1.3888,   1.3431,   3.2837,   0.0000,   0.0000
   1.0000,  24.0000,   0.5554,   0.1158,   0.7621,   0.1638,   1.3960,   1.3509,   3.2289,   0.0000,   0.0000
   1.0000,  25.0000,   0.5374,   0.1233,   0.7453,   0.1744,   1.4034,   1.3587,   3.1853,   0.0000,   0.0000
   1.0000,  26.0000,   0.5192,   0.1310,   0.7284,   0.1852,   1.4110,   1.3665,   3.1515,   0.0000,   0.0000
   1.0000,  27.0000,   0.5008,   0.1388,   0.7114,   0.1962,   1.4187,   1.3744,   3.1261,   0.0000,   0.0000
   1.0000,  28.0000,   0.4823,   0.1467,   0.6944,   0.2074,   1.4265,   1.3822,   3.1075,   0.0000,   0.0000
   1.0000,  29.0000,   0.4637,   0.1547,   0.6772,   0.2187,   1.4343,   1.3899,   3.0940,   0.0000,   0.0000
   1.0000,  30.0000,   0.4450,   0.1628,   0.6601,   0.2302,   1.4420,   1.3975,   3.0844,   0.0000,   0.0000
   1.0000,  31.0000,   0.4263,   0.1710,   0.6430,   0.2419,   1.4496,   1.4050,   3.0773,   0.0000,   0.0000
   1.0000,  32.0000,   0.4076,   0.1793,   0.6260,   0.2536,   1.4570,   1.4122,   3.0717,   0.0000,   0.0000
   1.0000,  33.0000,   0.3889,   0.1878,   0.6090,   0.2655,   1.4642,   1.4193,   3.0671,   0.0000,   0.0000
   1.0000,  34.0000,   0.3702,   0.1963,   0.5922,   0.2775,   1.4711,   1.4260,   3.0628,   0.0000,   0.0000
   1.0000,  35.0000,   0.3516,   0.2048,   0.5754,   0.2897,   1.4777,   1.4325,   3.0586,   0.0000,   0.0000
   1.0000,  36.0000,   0.3330,   0.2135,   0.5588,   0.3019,   1.4839,   1.4386,   3.0547,   0.0000,   0.0000
   1.0000,  37.0000,   0.3145,   0.2223,   0.5423,   0.3143,   1.4897,   1.4443,   3.0510,   0.0000,   0.0000
   1.0000,  38.0000,   0.2961,   0.2311,   0.5260,   0.3268,   1.4952,   1.4496,   3.0478,   0.0000,   0.0000
   1.0000,  39.0000,   0.2778,   0.2400,   0.5099,   0.3394,   1.5002,   1.4545,   3.0457,   0.0000,   0.0000
   1.0000,  40.0000,   0.2596,   0.2490,   0.4940,   0.3521,   1.5048,   1.4590,   3.0448,   0.0000,   0.0000
   1.0000,  41.0000,   0.2415,   0.2580,   0.4782,   0.3649,   1.5090,   1.4630,   3.0456,   0.0000,   0.0000
   1.0000,  42.0000,   0.2235,   0.2672,   0.4627,   0.3778,   1.5127,   1.4665,   3.0485,   0.0000,   0.0000
   1.0000,  43.0000,   0.2057,   0.2764,   0.4473,   0.3908,   1.5159,   1.4696,   3.0536,   0.0000,   0.0000
   1.0000,  44.0000,   0.1879,   0.2856,   0.4321,   0.4040,   1.5186,   1.4721,   3.0612,   0.0000,   0.0000
   1.0000,  45.0000,   0.1703,   0.2950,   0.4172,   0.4172,   1.5209,   1.4742,   3.0713,   0.0000,   0.0000
   2.0000,   0.0000,   0.8068,   0.0248,   1.0057,   0.0351,   1.3203,   1.2486,   5.4314,   0.0000,   0.0000
   2.0000,   1.0000,   0.8063,   0.0250,   1.0053,   0.0354,   1.3204,   1.2488,   5.4246,   0.0000,   0.0000
   2.0000,   2.0000,   0.8048,   0.0257,   1.0038,   0.0363,   1.3208,   1.2494,   5.4044,   0.0000,   0.0000
   2.0000,   3.0000,   0.8022,   0.0267,   1.0014,   0.0377,   1.3214,   1.2505,   5.3706,   0.0000,   0.0000
   2.0000,   4.0000,   0.7986,   0.0281,   0.9980,   0.0397,   1.3223,   1.2519,   5.3234,   0.0000,   0.0000
   2.0000,   5.0000,   0.7941,   0.0299,   0.9937,   0.0423,   1.3235,   1.2538,   5.2628,   0.0000,   0.0000
   2.0000,   6.0000,   0.7885,   0.0321,   0.9884,   0.0454,   1.3248,   1.2561,   5.1889,   0.0000,   0.0000
   2.0000,   7.0000,   0.7820,   0.0347,   0.9822,   0.0491,   1.3265,   1.2588,   5.1021,   0.0000,   0.0000
   2.0000,   8.0000,   0.7745,   0.0377,   0.9752,   0.0533,   1.3283,   1.2619,   5.0028,   0.0000,   0.0000
   2.0000,   9.0000,   0.7661,   0.0410,   0.9673,   0.0580,   1.3305,   1.2654,   4.8918,   0.0000,   0.0000
   2.0000,  10.0000,   0.7568,   0.0447,   0.9585,   0.0632,   1.3328,   1.2692,   4.7702,   0.0000,   0.0000
   2.0000,  11.0000,   0.7467,   0.0487,   0.9490,   0.0689,   1.3354,   1.2735,   4.6392,   0.0000,   0.0000
   2.0000,  12.0000,   0.7358,   0.0531,   0.9387,   0.0751,   1.3383,   1.2781,   4.5005,   0.0000,   0.0000
   2.0000,  13.0000,   0.7241,   0.0578,   0.9277,   0.0817,   1.3415,   1.2830,   4.3561,   0.0000,   0.0000
   2.0000,  14.0000,   0.7116,   0.0627,   0.9159,   0.0887,   1.3449,   1.2883,   4.2081,   0.0000,   0.0000
   2.0000,  15.0000,   0.6985,   0.0680,   0.9036,   0.0962,   1.3487,   1.2939,   4.0588,   0.0000,   0.0000
   2.0000,  16.0000,   0.6847,   0.0736,   0.8906,   0.1040,   1.3527,   1.2998,   3.9108,   0.0000,   0.0000
   2.0000,  17.0000,   0.6703,   0.0794,   0.8770,   0.1122,   1.3571,   1.3060,   3.7665,   0.0000,   0.0000
   2.0000,  18.0000,   0.6553,   0.0854,   0.8629,   0.1208,   1.3619,   1.3125,   3.6281,   0.0000,   0.0000
   2.0000,  19.0000,   0.6398,   0.0917,   0.8484,   0.1297,   1.3670,   1.3192,   3.4978,   0.0000,   0.0000
   2.0000,  20.0000,   0.6238,   0.0982,   0.8334,   0.1389,   1.3724,   1.3261,   3.3774,   0.0000,   0.0000
   2.0000,  21.0000,   0.6074,   0.1049,   0.8180,   0.1483,   1.3782,   1.3332,   3.2669,   0.0000,   0.0000
   2.0000,  22.0000,   0.5905,   0.1118,   0.8023,   0.1581,   1.3843,   1.3405,   3.1682,   0.0000,   0.0000
   2.0000,  23.0000,   0.5734,   0.1188,   0.7863,   0.1681,   1.3907,   1.3478,   3.0821,   0.0000,   0.0000
   2.0000,  24.0000,   0.5560,   0.1261,   0.7701,   0.1783,   1.3974,   1.3553,   3.0086,   0.0000,   0.0000
   2.0000,  25.0000,   0.5383,   0.1335,   0.7536,   0.1887,   1.4043,   1.3629,   2.9473,   0.0000,   0.0000
   2.0000,  26.0000,   0.5203,   0.1410,   0.7370,   0.1994,   1.4114,   1.3705,   2.8974,   0.0000,   0.0000
   2.0000,  27.0000,   0.5022,   0.1487,   0.7202,   0.2102,   1.4186,   1.3780,   2.8579,   0.0000,   0.0000
   2.0000,  28.0000,   0.4840,   0.1564,   0.7034,   0.2212,   1.4259,   1.3855,   2.8276,   0.0000,   0.0000
   2.0000,  29.0000,   0.4657,   0.1643,   0.6865,   0.2324,   1.4332,   1.3930,   2.8052,   0.0000,   0.0000
   2.0000,  30.0000,   0.4472,   0.1724,   0.6696,   0.2437,   1.4404,   1.4003,   2.7896,   0.0000,   0.0000
   2.0000,  31.0000,   0.4287,   0.1805,   0.6527,   0.2552,   1.4476,   1.4074,   2.7797,   0.0000,   0.0000
   2.0000,  32.0000,   0.4102,   0.1887,   0.6359,   0.2669,   1.4547,   1.4143,   2.7744,   0.0000,   0.0000
   2.0000,  33.0000,   0.3917,   0.1970,   0.6191,   0.2786,   1.4615,   1.4210,   2.7729,   0.0000,   0.0000
   2.0000,  34.0000,   0.3733,   0.2054,   0.6024,   0.2905,   1.4681,   1.4274,   2.7746,   0.0000,   0.0000
   2.0000,  35.0000,   0.3548,   0.2139,   0.5858,   0.3025,   1.4745,   1.4335,   2.7790,   0.0000,   0.0000
   2.0000,  36.0000,   0.3364,   0.2225,   0.5693,   0.3146,   1.4805,   1.4393,   2.7860,   0.0000,   0.0000
   2.0000,  37.0000,   0.3181,   0.2311,   0.5530,   0.3269,   1.4862,   1.4447,   2.7952,   0.0000,   0.0000
   2.0000,  38.0000,   0.2999,   0.2399,   0.5369,   0.3392,   1.4915,   1.4496,   2.8067,   0.0000,   0.0000
   2.0000,  39.0000,   0.2817,   0.2487,   0.5209,   0.3517,   1.4964,   1.4542,   2.8206,   0.0000,   0.0000
   2.0000,  40.0000,   0.2636,   0.2576,   0.5050,   0.3643,   1.5009,   1.4584,   2.8368,   0.0000,   0.0000
   2.0000,  41.0000,   0.2457,   0.2665,   0.4894,   0.3770,   1.5050,   1.4621,   2.8555,   0.0000,   0.0000
   2.0000,  42.0000,   0.2279,   0.2756,   0.4739,   0.3897,   1.5087,   1.4653,   2.8766,   0.0000,   0.0000
   2.0000,  43.0000,   0.2101,   0.2847,   0.4587,   0.4026,   1.5119,   1.4681,   2.9002,   0.0000,   0.0000
   2.0000,  44.0000,   0.1925,   0.2939,   0.4436,   0.4157,   1.5147,   1.4703,   2.9262,   0.0000,   0.0000
   2.0000,  45.0000,   0.1750,   0.3032,   0.4288,   0.4288,   1.5170,   1.4722,   2.9543,   0.0000,   0.0000
   3.0000,   0.0000,   0.8017,   0.0374,   1.0083,   0.0528,   1.3251,   1.2560,   5.2164,   0.0000,   0.0000
   3.0000,   1.0000,   0.8012,   0.0376,   1.0078,   0.0531,   1.3253,   1.2562,   5.2104,   0.0000,   0.0000
   3.0000,   2.0000,   0.7997,   0.0382,   1.0064,   0.0540,   1.3257,   1.2568,   5.1924,   0.0000,   0.0000
   3.0000,   3.0000,   0.7972,   0.0392,   1.0040,   0.0554,   1.3263,   1.2579,   5.1623,   0.0000,   0.0000
   3.0000,   4.0000,   0.7937,   0.0405,   1.0007,   0.0573,   1.3273,   1.2593,   5.1200,   0.0000,   0.0000
   3.0000,   5.0000,   0.7892,   0.0423,   0.9965,   0.0598,   1.3284,   1.2612,   5.0655,   0.0000,   0.0000
   3.0000,   6.0000,   0.7838,   0.0445,   0.9914,   0.0629,   1.3299,   1.2634,   4.9986,   0.0000,   0.0000
   3.0000,   7.0000,   0.7774,   0.0470,   0.9854,   0.0664,   1.3315,   1.2660,   4.9196,   0.0000,   0.0000
   3.0000,   8.0000,   0.7701,   0.0499,   0.9785,   0.0705,   1.3334,   1.2691,   4.8286,   0.0000,   0.0000
   3.0000,   9.0000,   0.7620,   0.0531,   0.9708,   0.0751,   1.3356,   1.2725,   4.7260,   0.0000,   0.0000
   3.0000,  10.0000,   0.7529,   0.0567,   0.9623,   0.0802,   1.3380,   1.2763,   4.6125,   0.0000,   0.0000
   3.0000,  11.0000,   0.7431,   0.0607,   0.9530,   0.0858,   1.3406,   1.2804,   4.4891,   0.0000,   0.0000
   3.0000,  12.0000,   0.7324,   0.0649,   0.9429,   0.0918,   1.3434,   1.2849,   4.3571,   0.0000,   0.0000
   3.0000,  13.0000,   0.7210,   0.0695,   0.9321,   0.0983,   1.3465,   1.2897,   4.2179,   0.0000,   0.0000
   3.0000,  14.0000,   0.7088,   0.0743,   0.9207,   0.1051,   1.3499,   1.2949,   4.0734,   0.0000,   0.0000
   3.0000,  15.0000,   0.6960,   0.0795,   0.9086,   0.1124,   1.3535,   1.3004,   3.9257,   0.0000,   0.0000
   3.0000,  16.0000,   0.6825,   0.0849,   0.8959,   0.1201,   1.3574,   1.3061,   3.7770,   0.0000,   0.0000
   3.0000,  17.0000,   0.6684,   0.0906,   0.8826,   0.1281,   1.3616,   1.3121,   3.6296,   0.0000,   0.0000
   3.0000,  18.0000,   0.6537,   0.0965,   0.8689,   0.1365,   1.3660,   1.3184,   3.4858,   0.0000,   0.0000
   3.0000,  19.0000,   0.6385,   0.1027,   0.8546,   0.1452,   1.3708,   1.3249,   3.3477,   0.0000,   0.0000
   3.0000,  20.0000,   0.6229,   0.1091,   0.8400,   0.1542,   1.3759,   1.3316,   3.2173,   0.0000,   0.0000
   3.0000,  21.0000,   0.6068,   0.1156,   0.8249,   0.1635,   1.3813,   1.3385,   3.0957,   0.0000,   0.0000
   3.0000,  22.0000,   0.5903,   0.1224,   0.8095,   0.1731,   1.3869,   1.3455,   2.9840,   0.0000,   0.0000
   3.0000,  23.0000,   0.5735,   0.1293,   0.7938,   0.1829,   1.3929,   1.3527,   2.8843,   0.0000,   0.0000
