   1.0000,   5.0000,   0.7987,   0.0176,   0.9906,   0.0249,   0.0010,   0.0956, 399.6511
   1.0000,   6.0000,   0.7930,   0.0199,   0.9852,   0.0281,   0.0010,   0.0959, 399.8580
   1.0000,   7.0000,   0.7863,   0.0225,   0.9789,   0.0318,   0.0010,   0.0962, 400.1046
   1.0000,   8.0000,   0.7786,   0.0256,   0.9717,   0.0361,   0.0010,   0.0966, 400.3919
   1.0000,   9.0000,   0.7700,   0.0290,   0.9636,   0.0410,   0.0010,   0.0970, 400.7213
   1.0000,  10.0000,   0.7605,   0.0328,   0.9546,   0.0463,   0.0010,   0.0975, 401.0940
   1.0000,  11.0000,   0.7502,   0.0369,   0.9448,   0.0522,   0.0010,   0.0981, 401.5119
   1.0000,  12.0000,   0.7390,   0.0413,   0.9343,   0.0585,   0.0010,   0.0987, 401.9766
   1.0000,  13.0000,   0.7270,   0.0461,   0.9230,   0.0652,   0.0010,   0.0994, 402.4903
   1.0000,  14.0000,   0.7142,   0.0512,   0.9110,   0.0725,   0.0010,   0.1002, 403.0552
   1.0000,  15.0000,   0.7008,   0.0566,   0.8983,   0.0801,   0.0011,   0.1010, 403.6738
   1.0000,  16.0000,   0.6867,   0.0623,   0.8850,   0.0881,   0.0011,   0.1019, 404.3490
   1.0000,  17.0000,   0.6719,   0.0682,   0.8712,   0.0965,   0.0011,   0.1030, 405.0838
   1.0000,  18.0000,   0.6566,   0.0744,   0.8568,   0.1052,   0.0011,   0.1041, 405.8816
   1.0000,  19.0000,   0.6408,   0.0808,   0.8419,   0.1143,   0.0011,   0.1053, 406.7460
   1.0000,  20.0000,   0.6244,   0.0874,   0.8266,   0.1236,   0.0011,   0.1066, 407.6811
   1.0000,  21.0000,   0.6077,   0.0943,   0.8109,   0.1333,   0.0011,   0.1019, 404.3089
   1.0000,  22.0000,   0.5906,   0.1013,   0.7949,   0.1432,   0.0010,   0.0975, 401.0658
   1.0000,  23.0000,   0.5731,   0.1085,   0.7786,   0.1534,   0.0010,   0.0935, 398.0585
   1.0000,  24.0000,   0.5554,   0.1158,   0.7621,   0.1638,   0.0009,   0.0899, 395.2676
   1.0000,  25.0000,   0.5374,   0.1233,   0.7453,   0.1744,   0.0009,   0.0866, 392.6765
   1.0000,  26.0000,   0.5192,   0.1310,   0.7284,   0.1852,   0.0009,   0.0836, 390.2710
   1.0000,  27.0000,   0.5008,   0.1388,   0.7114,   0.1962,   0.0008,   0.0809, 388.0385
   1.0000,  28.0000,   0.4823,   0.1467,   0.6944,   0.2074,   0.0008,   0.0784, 385.9683
   1.0000,  29.0000,   0.4637,   0.1547,   0.6772,   0.2187,   0.0008,   0.0762, 384.0510
   1.0000,  30.0000,   0.4450,   0.1628,   0.6601,   0.2302,   0.0008,   0.0741, 382.2783
   1.0000,  31.0000,   0.4263,   0.1710,   0.6430,   0.2419,   0.0008,   0.0723, 380.6431
   1.0000,  32.0000,   0.4076,   0.1793,   0.6260,   0.2536,   0.0007,   0.0706, 379.1389
   1.0000,  33.0000,   0.3889,   0.1878,   0.6090,   0.2655,   0.0007,   0.0691, 377.7599
   1.0000,  34.0000,   0.3702,   0.1963,   0.5922,   0.2775,   0.0007,   0.0677, 376.5013
   1.0000,  35.0000,   0.3516,   0.2048,   0.5754,   0.2897,   0.0007,   0.0665, 375.3587
